path,filename,modality,vocal_channel,emotion_id,emotion,emotion_intensity,statement,repetition,actor_id,gender,client_id
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-02-12.wav,03-01-03-01-02-02-12.wav,3,1,3,happy,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-01-12.wav,03-01-03-02-01-01-12.wav,3,1,3,happy,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,03-01-03-02-01-02-12.wav,3,1,3,happy,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-01-12.wav,03-01-03-02-02-01-12.wav,3,1,3,happy,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-02-12.wav,03-01-03-02-02-02-12.wav,3,1,3,happy,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-01-12.wav,03-01-04-01-01-01-12.wav,3,1,4,sad,1,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-02-12.wav,03-01-04-01-01-02-12.wav,3,1,4,sad,1,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-01-12.wav,03-01-04-01-02-01-12.wav,3,1,4,sad,1,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-02-12.wav,03-01-04-01-02-02-12.wav,3,1,4,sad,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-01-12.wav,03-01-04-02-01-01-12.wav,3,1,4,sad,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-02-12.wav,03-01-04-02-01-02-12.wav,3,1,4,sad,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-01-12.wav,03-01-04-02-02-01-12.wav,3,1,4,sad,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-02-12.wav,03-01-04-02-02-02-12.wav,3,1,4,sad,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-01-12.wav,03-01-05-01-01-01-12.wav,3,1,5,angry,1,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-02-12.wav,03-01-05-01-01-02-12.wav,3,1,5,angry,1,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-01-12.wav,03-01-05-01-02-01-12.wav,3,1,5,angry,1,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-02-12.wav,03-01-05-01-02-02-12.wav,3,1,5,angry,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,03-01-05-02-01-01-12.wav,3,1,5,angry,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-02-12.wav,03-01-05-02-01-02-12.wav,3,1,5,angry,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-01-12.wav,03-01-05-02-02-01-12.wav,3,1,5,angry,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-02-12.wav,03-01-05-02-02-02-12.wav,3,1,5,angry,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-01-12.wav,03-01-06-01-01-01-12.wav,3,1,6,fearful,1,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-02-12.wav,03-01-06-01-01-02-12.wav,3,1,6,fearful,1,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-01-12.wav,03-01-06-01-02-01-12.wav,3,1,6,fearful,1,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-02-12.wav,03-01-06-01-02-02-12.wav,3,1,6,fearful,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-01-12.wav,03-01-06-02-01-01-12.wav,3,1,6,fearful,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-02-12.wav,03-01-06-02-01-02-12.wav,3,1,6,fearful,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-01-12.wav,03-01-06-02-02-01-12.wav,3,1,6,fearful,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.wav,03-01-06-02-02-02-12.wav,3,1,6,fearful,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.wav,03-01-07-01-01-01-12.wav,3,1,7,disgust,1,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.wav,03-01-07-01-01-02-12.wav,3,1,7,disgust,1,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,03-01-07-01-02-01-12.wav,3,1,7,disgust,1,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-02-12.wav,03-01-07-01-02-02-12.wav,3,1,7,disgust,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.wav,03-01-07-02-01-01-12.wav,3,1,7,disgust,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-02-12.wav,03-01-07-02-01-02-12.wav,3,1,7,disgust,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.wav,03-01-07-02-02-01-12.wav,3,1,7,disgust,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.wav,03-01-07-02-02-02-12.wav,3,1,7,disgust,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-01-12.wav,03-01-08-01-01-01-12.wav,3,1,8,surprised,1,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-02-12.wav,03-01-08-01-01-02-12.wav,3,1,8,surprised,1,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-01-12.wav,03-01-08-01-02-01-12.wav,3,1,8,surprised,1,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-02-12.wav,03-01-08-01-02-02-12.wav,3,1,8,surprised,1,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-01-12.wav,03-01-08-02-01-01-12.wav,3,1,8,surprised,2,1,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-02-12.wav,03-01-08-02-01-02-12.wav,3,1,8,surprised,2,1,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-01-12.wav,03-01-08-02-02-01-12.wav,3,1,8,surprised,2,2,1,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-02-12.wav,03-01-08-02-02-02-12.wav,3,1,8,surprised,2,2,2,12,female,12
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,03-01-01-01-01-01-13.wav,3,1,1,neutral,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-02-13.wav,03-01-01-01-01-02-13.wav,3,1,1,neutral,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.wav,03-01-01-01-02-01-13.wav,3,1,1,neutral,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.wav,03-01-01-01-02-02-13.wav,3,1,1,neutral,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-01-13.wav,03-01-02-01-01-01-13.wav,3,1,2,calm,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-02-13.wav,03-01-02-01-01-02-13.wav,3,1,2,calm,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-01-13.wav,03-01-02-01-02-01-13.wav,3,1,2,calm,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-02-13.wav,03-01-02-01-02-02-13.wav,3,1,2,calm,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-01-13.wav,03-01-02-02-01-01-13.wav,3,1,2,calm,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-02-13.wav,03-01-02-02-01-02-13.wav,3,1,2,calm,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-01-13.wav,03-01-02-02-02-01-13.wav,3,1,2,calm,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-02-13.wav,03-01-02-02-02-02-13.wav,3,1,2,calm,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-01-13.wav,03-01-03-01-01-01-13.wav,3,1,3,happy,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-02-13.wav,03-01-03-01-01-02-13.wav,3,1,3,happy,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,03-01-03-01-02-01-13.wav,3,1,3,happy,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-02-13.wav,03-01-03-01-02-02-13.wav,3,1,3,happy,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-01-13.wav,03-01-03-02-01-01-13.wav,3,1,3,happy,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-02-13.wav,03-01-03-02-01-02-13.wav,3,1,3,happy,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,03-01-03-02-02-01-13.wav,3,1,3,happy,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-02-13.wav,03-01-03-02-02-02-13.wav,3,1,3,happy,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,3,1,4,sad,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,3,1,4,sad,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13.wav,3,1,4,sad,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,3,1,4,sad,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,3,1,4,sad,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,3,1,4,sad,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,3,1,4,sad,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,3,1,4,sad,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,03-01-05-01-01-01-13.wav,3,1,5,angry,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-02-13.wav,03-01-05-01-01-02-13.wav,3,1,5,angry,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13.wav,3,1,5,angry,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13.wav,3,1,5,angry,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13.wav,3,1,5,angry,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13.wav,3,1,5,angry,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-01-13.wav,03-01-05-02-02-01-13.wav,3,1,5,angry,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13.wav,3,1,5,angry,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13.wav,3,1,6,fearful,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13.wav,3,1,6,fearful,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13.wav,3,1,6,fearful,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13.wav,3,1,6,fearful,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13.wav,3,1,6,fearful,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-02-13.wav,03-01-06-02-01-02-13.wav,3,1,6,fearful,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-01-13.wav,03-01-06-02-02-01-13.wav,3,1,6,fearful,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-02-13.wav,03-01-06-02-02-02-13.wav,3,1,6,fearful,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13.wav,3,1,7,disgust,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13.wav,3,1,7,disgust,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-01-13.wav,03-01-07-01-02-01-13.wav,3,1,7,disgust,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13.wav,3,1,7,disgust,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-01-13.wav,03-01-07-02-01-01-13.wav,3,1,7,disgust,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,03-01-07-02-01-02-13.wav,3,1,7,disgust,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-01-13.wav,03-01-07-02-02-01-13.wav,3,1,7,disgust,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-02-13.wav,03-01-07-02-02-02-13.wav,3,1,7,disgust,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13.wav,3,1,8,surprised,1,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13.wav,3,1,8,surprised,1,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,3,1,8,surprised,1,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,3,1,8,surprised,1,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,3,1,8,surprised,2,1,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,3,1,8,surprised,2,1,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,3,1,8,surprised,2,2,1,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,3,1,8,surprised,2,2,2,13,male,13
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,3,1,1,neutral,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,3,1,1,neutral,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,3,1,1,neutral,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,3,1,1,neutral,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,3,1,2,calm,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,3,1,2,calm,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,3,1,2,calm,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,3,1,2,calm,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,3,1,2,calm,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,3,1,2,calm,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,3,1,2,calm,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,3,1,2,calm,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,3,1,3,happy,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,3,1,3,happy,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,3,1,3,happy,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,3,1,3,happy,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,3,1,3,happy,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,3,1,3,happy,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,3,1,3,happy,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,3,1,3,happy,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,3,1,4,sad,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,3,1,4,sad,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,3,1,4,sad,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,3,1,4,sad,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,3,1,4,sad,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,3,1,4,sad,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,3,1,4,sad,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,3,1,4,sad,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,3,1,5,angry,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,3,1,5,angry,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,3,1,5,angry,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,3,1,5,angry,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,3,1,5,angry,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,3,1,5,angry,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,3,1,5,angry,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,3,1,5,angry,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,3,1,6,fearful,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,3,1,6,fearful,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,3,1,6,fearful,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,3,1,6,fearful,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,3,1,6,fearful,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,3,1,6,fearful,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,3,1,6,fearful,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,3,1,6,fearful,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,3,1,7,disgust,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,3,1,7,disgust,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,3,1,7,disgust,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,3,1,7,disgust,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,3,1,7,disgust,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14.wav,3,1,7,disgust,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14.wav,3,1,7,disgust,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14.wav,3,1,7,disgust,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14.wav,3,1,8,surprised,1,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14.wav,3,1,8,surprised,1,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14.wav,3,1,8,surprised,1,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14.wav,3,1,8,surprised,1,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14.wav,3,1,8,surprised,2,1,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14.wav,3,1,8,surprised,2,1,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,03-01-08-02-02-01-14.wav,3,1,8,surprised,2,2,1,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,03-01-08-02-02-02-14.wav,3,1,8,surprised,2,2,2,14,female,14
E:\2\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15.wav,3,1,1,neutral,1,1,1,15,male,15
E:\2\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15.wav,3,1,1,neutral,1,1,2,15,male,15
E:\2\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,3,1,1,neutral,1,2,1,15,male,15
E:\2\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,03-01-01-01-02-02-15.wav,3,1,1,neutral,1,2,2,15,male,15
